시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
9,광명시,안현로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-314,1,,N,37.46499482,126.8758658,4,8,8.4,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안현로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-320,1,,N,37.46567414,126.8771165,4,8,8.3,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-323,1,,N,37.46384669,126.8786709,4,8,8.6,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-336,1,,N,37.4670807,126.8759075,4,8,8.6,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-337,1,,N,37.46726974,126.8757377,4,8,8.7,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 158-961,2020-203,1,,N,37.48091902,126.855073,6,7.98,16.03,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 광명동 158-232,2020-191,1,,N,37.47930349,126.8546889,5,7.91,16.2,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,경기도 광명시 광명로 845,경기도 광명시 광명동 290-1,2020-241,1,,N,37.47487881,126.8522866,6,7.88,16.53,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 광명동 158-232,2020-200,1,,N,37.48077047,126.8497594,5,7.86,16.08,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,목감로,,경기도 광명시 광명동 165,2020-219,1,,N,37.47882878,126.8462416,1,4.45,6.06,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 523-3,2020-269,1,,N,37.47250908,126.8654275,2,6.1,7,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안현로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-339,1,,N,37.46788121,126.8811259,4,6.1,17.7,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철망산로,,경기도 광명시 하안동 863-8,2020-96,1,,N,37.46848726,126.8747013,5,6.08,17.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 하안동 864-6,2020-258,1,,Y,37.46898463,126.8660894,3,6.08,8.01,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 하안동 864-6,2020-293,1,,Y,37.46513106,126.8685436,2,6.04,7.18,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,18-Feb,1,,N,37.4792288,126.8638496,5,6,15,Y,,,,,N,,Y,,광명시 도시교통과,02-2680-2585,2020-12-14
9,광명시,하안로,경기도 광명시 디지털로 48,경기도 광명시 철산동 634-5,2020-88,1,,N,37.47255117,126.8729281,5,5.97,15.21,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 158-961,2020-194,1,,N,37.47964788,126.8544932,6,9.73,16.83,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,경기도 광명시 오리로 지하 980,경기도 광명시 광명동 158-211,2020-185,1,,N,37.47857918,126.8573641,5,8.53,19.33,Y,N,Y,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 광명동 33-61,2020-181,1,,N,37.47781866,126.8599432,4,8.29,17.4,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안양천로,,경기도 광명시 철산동 460,2020-66,1,,N,37.48132406,126.8722914,6,8.2,21,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,디지털로,경기도 광명시 디지털로 35-1,경기도 광명시 철산동 533,2020-87,1,,N,37.47388519,126.8713319,6,8.2,20.3,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안현로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-318,1,,N,37.46567414,126.8771165,4,8.2,11.2,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로,,경기도 광명시 철산동 526,2020-14,1,,N,37.28343135,126.5285722,8,8,30.7,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가마산로,,경기도 광명시 철산동 478,2020-164,1,,Y,37.48471785,126.8695353,2,8,14.1,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-319,1,,N,37.46567414,126.8771165,4,8,8.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-325,1,,N,37.46358336,126.8788805,4,8,10.4,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,디지털로,,경기도 광명시 철산동 634-4,2020-83,1,,N,37.47410338,126.8731347,8,7.98,26.08,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,디지털로,,경기도 광명시 철산동 533-5,2020-80,1,,N,37.47420615,126.8744459,8,7.9,25.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 295-1,2020-244,1,,N,37.47629647,126.8529508,6,7.84,17.69,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로29번길,,경기도 광명시 철산동 508,20-Sep,1,,N,37.28412985,126.5273617,3,4.2,9.4,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,경기도 광명시 철산로57,경기도 광명시 철산동 241번지 철산13단지주공아파트,2020-68,1,,N,37.47752664,126.8725947,3,4.2,9,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,경기도 광명시 안현로 15,경기도 광명시 하안동 682,2020-313,1,,N,37.46503065,126.8756622,2,4.2,5.8,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,,경기도 광명시 하안동 711-5,2020-326,1,,N,37.46365974,126.8786825,3,4.2,11,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 472-23,2020-275,1,,Y,37.47495618,126.8642078,2,4.1,7.5,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,,경기도 광명시 철산동 634-2,18-May,1,,N,37.47122885,126.8728456,5,6,20,Y,,,,,N,,Y,,광명시 도시교통과,02-2680-2585,2020-12-14
9,광명시,시청로(모세로 삼거리),,경기도 광명시 철산동 468-1,20-Jan,1,,N,37.28527889,126.5154531,4,6,15,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로(모세로 삼거리),,경기도 광명시 철산동 508,20-Mar,1,,N,37.28527889,126.5154531,4,6,13,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,20-Jun,1,,N,37.28492557,126.5243291,4,6,14.9,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-23,1,,N,37.4792378,126.8638411,5,6,10,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,경기도 광명시 오리로 864,경기도 광명시 철산동 523,2020-34,1,,N,37.47552604,126.8661597,8,6,17,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 하안동 864-9,2020-280,1,,N,37.46705027,126.8685967,7,5.94,20.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 636-2,2020-263,1,,Y,37.47117725,126.8668966,4,5.89,13.09,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광덕산로,경기도 광명시 디지털로 19-1,경기도 광명시 철산동 632-1,2020-115,1,,N,37.47009571,126.8686196,5,5.88,16.28,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 158-232,2020-192,1,,N,37.47907766,126.8542258,6,5.86,16.41,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 467-3,2020-31,1,,N,37.47642161,126.8633713,2,5.8,6.1,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,2020-63,1,,N,37.48122313,126.8706155,4,5.8,13.9,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,목감로,,경기도 광명시 광명동 776-81,2020-218,1,,N,37.48144939,126.8469626,1,5.8,6.32,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 472-191,2020-272,1,,N,37.47407784,126.8643309,2,5.8,7.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 158-961,2020-211,1,,N,37.4852907,126.8565401,6,5.7,17.04,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 235,20-May,1,,N,37.28492557,126.5243291,4,5.6,10,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 하안동 864-6,2020-291,1,,Y,37.4653861,126.8669775,2,5.4,6.2,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 하안동 864-6,2020-292,1,,Y,37.46518002,126.8680094,2,5.4,6.17,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림로,,경기도 광명시 철산동 467-1,2020-30,4,,N,37.47660401,126.8633258,1,5.3,9.8,N,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로30번길,경기도 광명시 철산로30번길 24-1,경기도 광명시 철산동 530,2020-52,1,,Y,37.47390849,126.8699752,3,5.2,9.9,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,2020-61,1,,N,37.48088364,126.8691519,4,5.2,13.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,목감로,,경기도 광명시 광명동 11-158,2020-210,1,,N,37.48539897,126.8566699,3,5.1,8.2,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 하안동 864-6,2020-290,1,,N,37.46740866,126.8648064,3,5.1,10.32,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,목감로,,경기도 광명시 광명동 158-186,2020-213,1,,N,37.48359897,126.8546269,1,5.09,7.56,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 하안동 864-9,2020-282,1,,N,37.46676436,126.8687357,7,5.06,22.59,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,목감로,경기도 광명시 목감로 106,경기도 광명시 광명동 776-40,2020-225,1,,N,37.47774063,126.8461053,2,4.07,4.07,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로29번길,,경기도 광명시 철산동 508,20-Nov,1,,Y,37.28343135,126.5285722,2,4,8.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안양천로,,경기도 광명시 철산동 460,2020-73,4,,N,37.47455241,126.8759828,3,4,26,Y,N,Y,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,,경기도 광명시 하안동 864-6,2020-288,1,,N,37.46643805,126.8650088,2,3.99,11.11,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,경기도 광명시 디지털로63,경기도 광명시 철산동 449번지 철산12단지주공아파트,2020-79,1,,N,37.47420615,126.8744459,3,3.9,6.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안양천로,,경기도 광명시 철산동 460,2020-161,4,,Y,37.48498987,126.871098,1,3.8,5,N,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로887번길,경기도 광명시 광명로 877,경기도 광명시 광명동 200-6,2020-249,1,,N,37.47828412,126.8536959,2,3.7,4.8,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로30번길,,경기도 광명시 철산동 531,2020-50,1,,Y,37.47433651,126.8700169,1,3.5,6,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,경기도 광명시 철산로57,경기도 광명시 철산동 241번지 철산13단지주공아파트,2020-64,1,,N,37.48122313,126.8706155,2,5,9.6,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가마산로,,경기도 광명시 철산동 105,2020-172,1,,N,37.48444541,126.867608,2,5,10,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 하안동 864-10,2020-284,1,,N,37.46850541,126.8685998,7,4.96,20.17,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,사성로,,경기도 광명시 철산동 453,2020-121,1,,N,37.49185437,126.8679935,2,4.9,4.93,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,사성로,,경기도 광명시 철산동 56-50,2020-135,1,,N,37.48660566,126.8637259,2,4.87,5.97,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안양천로,,경기도 광명시 철산동 460,2020-77,4,,N,37.47455241,126.8759828,1,4.8,5,Y,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로30번길,경기도 광명시 철산로30번길 24-1,경기도 광명시 철산동 530,2020-44,1,,Y,37.47545594,126.8699528,2,6.4,8.9,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 467-1,2020-29,4,,N,37.47664427,126.8630798,2,6.3,8.9,Y,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-145,1,,N,37.48604952,126.8658922,5,6.3,15.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-331,1,,N,37.46717508,126.8800475,2,6.3,7,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,디지털로 33번길,경기도 광명시 디지털로 35-1,경기도 광명시 철산동 533,2020-86,1,,N,37.4739841,126.8711423,2,6.2,10.2,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림일로,,경기도 광명시 철산동 624,2020-250,1,,N,37.46796752,126.8650117,3,6.16,8.2,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광복로,,경기도 광명시 철산동 56-50,2020-133,1,,N,37.48822245,126.8632735,2,6.12,7.67,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가마산로,,경기도 광명시 철산동 478,2020-176,1,,N,37.48419212,126.8667153,4,6.1,14,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,안현로,경기도 광명시 하안로 317,경기도 광명시 하안동 711-8,2020-330,1,,N,37.46731251,126.8800783,3,6.1,15.8,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광화로,,경기도 광명시 광명동 244,2020-236,1,,N,37.47407876,126.8466668,4,6.06,11.53,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광명로,,경기도 광명시 광명동 158-961,2020-207,1,,N,37.48361906,126.8563171,6,5.86,16.04,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,,경기도 광명시 하안동 711-3,2020-328,1,,Y,37.46660584,126.8806927,2,5.8,6,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로,,경기도 광명시 철산동 525,2020-40,1,,N,37.47593648,126.8665801,2,5.6,10.3,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,20-Apr,1,,N,37.28529288,126.5154666,4,5.2,14.5,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,경기도 광명시 디지털로64,경기도 광명시 철산동 367번지 철산한신아파트,2020-81,1,,N,37.47420615,126.8744459,3,5.2,11.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,경기도 광명시 오리로 864,경기도 광명시 철산동 523,2020-56,4,,N,37.47364195,126.8672879,6,6,18.4,Y,N,Y,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철망산로,,경기도 광명시 하안동 711,2020-106,1,,N,37.47077544,126.8786456,4,6,14.1,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 460,2020-153,3,,N,37.48813522,126.8698008,2,6,15.6,Y,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,하안로,,경기도 광명시 하안동 711-3,2020-327,1,,Y,37.46652259,126.8807804,2,6,6,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,디지털로,,경기도 광명시 철산동 533-5,2020-82,1,,N,37.47420615,126.8744459,8,7.83,28.62,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 철산동 523-3,2020-267,1,,N,37.47125916,126.8656332,3,7.3,7.9,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철망산로,,경기도 광명시 하안동 711,2020-102,1,,N,37.47008044,126.8774598,4,7,16.1,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,-,,경기도 광명시 하안동 711-2,2020-329,1,,N,37.46743614,126.8798181,2,7,8.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,2020-65,1,,N,37.48122313,126.8706155,4,6.8,13,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로30번길,,경기도 광명시 철산동 526,2020-13,1,,Y,37.28343135,126.5285722,2,6.7,8.8,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,경기도 광명시 오리로 864,경기도 광명시 철산동 523,2020-32,1,,N,37.47618445,126.8647736,6,6.7,17,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,모세로,,경기도 광명시 철산동 508,2020-67,1,,N,37.4815061,126.8719067,4,6.6,13.5,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 광명동 158-232,2020-190,1,,N,37.47894461,126.855936,5,6.6,16.89,Y,N,Y,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광화로,,경기도 광명시 광명동 244,2020-239,1,,N,37.47369518,126.8479026,4,6.52,11.24,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,도덕공원로,,경기도 광명시 하안동 864-9,2020-120,1,,N,37.47145094,126.8679079,4,6.43,13.57,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철망산로,,경기도 광명시 하안동 711,2020-104,1,,N,37.47008044,126.8774598,4,6.4,11.2,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가마산로,,경기도 광명시 철산동 478,2020-163,1,,Y,37.48471785,126.8695353,4,6.4,10.2,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-24,1,,N,37.47812943,126.8637244,6,6.3,17.4,Y,N,Y,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-25,4,,N,37.47702716,126.8630424,5,6.3,16.5,Y,N,Y,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,오리로,,경기도 광명시 철산동 467-1,2020-27,4,,N,37.47679306,126.8631841,4,6.3,16.7,Y,N,Y,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,철산로,,경기도 광명시 철산동 526,2020-39,4,,N,37.47546793,126.866564,1,6.3,7,N,N,N,,,Y,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,광복로,,경기도 광명시 광명동 11-64,2020-132,1,,N,37.48893502,126.863945,2,6.3,9.4,N,N,N,,,N,,N,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-171,1,,N,37.48527939,126.8661028,5,6.3,14.8,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,시청로,,경기도 광명시 철산동 468-1,2020-178,1,,N,37.48305389,126.8660869,4,6.3,15.4,Y,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
9,광명시,가림로,,경기도 광명시 철산동 624-2,2020-256,1,,N,37.46921835,126.8636473,2,6.3,8,N,N,N,,,N,,Y,,광명시 도시교통과,02-2680-2586,2020-12-14
