시군명,구/읍면동명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,행정동,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"영어똑똑1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"한자1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"듣기1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,갈곶동부셀파우등생학원,이남경,종합초등,,18146,대원동,경기도 오산시 갈곶동 220-14번지 동부아파트 상가동 201호,"경기도 오산시 경기대로25번길 14, 동부A상가동 201호 (갈곶동, 동부아파트)",37.12923093,127.0687256
오산시,갈곶동,학교교과교습학원,비엔나음악학원,최화숙,피아노(체르니40),031-375-8555,18145,대원동,경기도 오산시 갈곶동 251번지 우림아파트 상가 301호,경기도 오산시 경기대로 74  우림아파트 상가 301호 (갈곶동),37.13064304,127.0731383
오산시,갈곶동,학교교과교습학원,티칭코칭학원,신은진,수학+전과목저학년,,18147,대원동,경기도 오산시 갈곶동 675번지 403호,"경기도 오산시 오산로 79, 403호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,비상잉글리시아이이룸학원,홍영두,초등수학2,031-374-0972,18147,대원동,경기도 오산시 갈곶동 659-2번지 302동~304동,"경기도 오산시 오산로 93, 302동~304동 (갈곶동)",37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"독서(2)1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"한글똑똑1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,렌토피아노교육학원,공경아,체르니50,031-374-3479,18147,대원동,경기도 오산시 갈곶동 659-2번지,경기도 오산시 오산로 93 (),37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,수학중등 집중반,031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,로제타스톤어학원,이종헌,전괌고(중등),,18146,대원동,경기도 오산시 갈곶동 259번지 신웅빌딩 2층 일부,"경기도 오산시 경기대로 53, 신웅빌딩 2층 일부 (갈곶동)",37.12969806,127.0712243
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,영어기초심화반,031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,오렌지음악학원,백현석,피아노고급1,,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 401호,"경기도 오산시 오산로 79, 리치타워 401호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,비상잉글리시아이이룸학원,홍영두,중등수학1,031-374-0972,18147,대원동,경기도 오산시 갈곶동 659-2번지 302동~304동,"경기도 오산시 오산로 93, 302동~304동 (갈곶동)",37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"국어1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"영어1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"스쿨국어(p)1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"스쿨수학1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,티칭코칭학원,신은진,수학+논술저학년,,18147,대원동,경기도 오산시 갈곶동 675번지 403호,"경기도 오산시 오산로 79, 403호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"써밋중등1,2,3",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,장음악학원,이경화,피아노중급(하),031-372-5550,18146,대원동,경기도 오산시 갈곶동 270번지 1층 장음악학원,"경기도 오산시 오산로50번길 29, 1층 (갈곶동,장음악학원)",37.13133813,127.0709444
오산시,갈곶동,학교교과교습학원,갈곶동부셀파우등생학원,이남경,고등수학,,18146,대원동,경기도 오산시 갈곶동 220-14번지 동부아파트 상가동 201호,"경기도 오산시 경기대로25번길 14, 동부A상가동 201호 (갈곶동, 동부아파트)",37.12923093,127.0687256
오산시,갈곶동,학교교과교습학원,대원벨칸토음악학원,류청화,피아노중급,031-375-9233,18146,대원동,경기도 오산시 갈곶동 270-10번지 통문장영어 1층,"경기도 오산시 오산로50번길 31, 1층 (갈곶동,통문장영어)",37.13139209,127.0711358
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,영어기초반,031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,영어고급반,031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,영어회화특강반,031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,비상잉글리시아이이룸학원,홍영두,고등영어1,031-374-0972,18147,대원동,경기도 오산시 갈곶동 659-2번지 302동~304동,"경기도 오산시 오산로 93, 302동~304동 (갈곶동)",37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,우띠미술학원,유혜미,미술(초등),031-374-0972,18147,대원동,경기도 오산시 갈곶동 659-2번지 301호,"경기도 오산시 오산로 93, 301호 (갈곶동)",37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,렌토피아노교육학원,공경아,바이엘,031-374-3479,18147,대원동,경기도 오산시 갈곶동 659-2번지,경기도 오산시 오산로 93 (),37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,렌토피아노교육학원,공경아,체르니40,031-374-3479,18147,대원동,경기도 오산시 갈곶동 659-2번지,경기도 오산시 오산로 93 (),37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,벨로체피아노학원,한소희,피아노초급,070-7572-2731,18147,대원동,경기도 오산시 갈곶동 713번지 오산케이씨씨스위첸 상가동 201호 일부,"경기도 오산시 오산로 47, 오산케이씨씨스위첸 상가동 201호 일부 (갈곶동,오산케이씨씨스위첸)",37.13206113,127.0670738
오산시,갈곶동,학교교과교습학원,벨로체피아노학원,한소희,피아노 고급,070-7572-2731,18147,대원동,경기도 오산시 갈곶동 713번지 오산케이씨씨스위첸 상가동 201호 일부,"경기도 오산시 오산로 47, 오산케이씨씨스위첸 상가동 201호 일부 (갈곶동,오산케이씨씨스위첸)",37.13206113,127.0670738
오산시,갈곶동,학교교과교습학원,비상잉글리시아이이룸학원,홍영두,초등수학3,031-374-0972,18147,대원동,경기도 오산시 갈곶동 659-2번지 302동~304동,"경기도 오산시 오산로 93, 302동~304동 (갈곶동)",37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,더스터디갈곶독서실,박준철,독서실1일,031-376-2145,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 302호,"경기도 오산시 오산로 79, 리치타워302호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"사고력1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,벨로체피아노학원,한소희,우쿨렐레,070-7572-2731,18147,대원동,경기도 오산시 갈곶동 713번지 오산케이씨씨스위첸 상가동 201호 일부,"경기도 오산시 오산로 47, 오산케이씨씨스위첸 상가동 201호 일부 (갈곶동,오산케이씨씨스위첸)",37.13206113,127.0670738
오산시,갈곶동,학교교과교습학원,튼튼영어마스터클럽원동학원,박세진,"영어리딩,문법특강반",031-378-0512,18147,대원동,경기도 오산시 갈곶동 667번지 태임빌딩 3층,"경기도 오산시 오산로 91-12, 태임빌딩 3층 (갈곶동)",37.13550225,127.0686973
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"과학1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"와락과학1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,갈곶동,학교교과교습학원,렌토피아노교육학원,공경아,체르니100,031-374-3479,18147,대원동,경기도 오산시 갈곶동 659-2번지,경기도 오산시 오산로 93 (),37.13511489,127.0685281
오산시,갈곶동,학교교과교습학원,장음악학원,이경화,플룻,031-372-5550,18146,대원동,경기도 오산시 갈곶동 270번지 1층 장음악학원,"경기도 오산시 오산로50번길 29, 1층 (갈곶동,장음악학원)",37.13133813,127.0709444
오산시,갈곶동,학교교과교습학원,눈높이러닝센터삼환학원,(주)대교,"일본어1,2,3,4,5",031-375-9090,18147,대원동,경기도 오산시 갈곶동 675번지 리치타워 201호~202호,"경기도 오산시 오산로 79, 리치타워 201호~202호 (갈곶동)",37.13392538,127.0687522
오산시,고현동,학교교과교습학원,뮤엠영어차수학고현캠퍼스학원,박수연,영어(초등)화이트코스,031-668-9902,18150,대원동,"경기도 오산시 고현동 23-26번지 주광프라자 301,302호","경기도 오산시 남부대로 411-12, 주광프라자 301,302호 (고현동)",37.1357554,127.0820339
오산시,고현동,교습소,신나는수학교습소,김은정,보습,,18151,대원동,경기도 오산시 고현동 50-5번지 제1동 2층 좌측 1호,경기도 오산시 남부대로 450,37.13316811,127.0839219
오산시,고현동,학교교과교습학원,고현아르떼음악학원,변해연,드럼,031-668-8992,18151,대원동,경기도 오산시 고현동 46번지 청송 2층 203호,"경기도 오산시 남부대로 430-7, 2층 203호 (고현동,청송)",37.13380916,127.0819981
오산시,고현동,학교교과교습학원,뮤엠영어차수학고현캠퍼스학원,박수연,영어(중등문법),031-668-9902,18150,대원동,"경기도 오산시 고현동 23-26번지 주광프라자 301,302호","경기도 오산시 남부대로 411-12, 주광프라자 301,302호 (고현동)",37.1357554,127.0820339
오산시,고현동,학교교과교습학원,랭콘잉글리쉬오산어학원,정하영,영어유치부,070-8667-7000,18150,대원동,경기도 오산시 고현동 73-1번지,경기도 오산시 남부대로441번길 24-6 (),37.13544681,127.0853086
오산시,고현동,학교교과교습학원,꼬꼬마미술학원,안미선,주5일반,031-662-3253,18151,대원동,경기도 오산시 고현동 46번지 청송 202호,"경기도 오산시 남부대로 430-7, 202호 (고현동,청송)",37.13380916,127.0819981
오산시,고현동,학교교과교습학원,진보학원,이희정,전과목(초등),031-665-5443,18151,대원동,경기도 오산시 고현동 50-4번지 2층,"경기도 오산시 남부대로 446, 2층 (고현동)",37.13342062,127.0836071
오산시,고현동,학교교과교습학원,뮤엠영어차수학고현캠퍼스학원,박수연,수학(중등),031-668-9902,18150,대원동,"경기도 오산시 고현동 23-26번지 주광프라자 301,302호","경기도 오산시 남부대로 411-12, 주광프라자 301,302호 (고현동)",37.1357554,127.0820339
